,gene_id,database,kegg_id
10728,XNR_RS08650,KEGG_Pathway,-
10729,XNR_RS08655,KEGG_Pathway,-
10732,XNR_RS08660,KEGG_Pathway,map00500
10733,XNR_RS08660,KEGG_Pathway,map01100
10734,XNR_RS08665,KEGG_Pathway,-
10735,XNR_RS08670,KEGG_Pathway,-
10736,XNR_RS08675,KEGG_Pathway,-
10738,XNR_RS08680,KEGG_Pathway,map05150
10739,XNR_RS08685,KEGG_Pathway,-
10740,XNR_RS08690,KEGG_Pathway,-
10744,XNR_RS08695,KEGG_Pathway,map02024
10745,XNR_RS08695,KEGG_Pathway,map03060
10746,XNR_RS08695,KEGG_Pathway,map03070
10747,XNR_RS08700,KEGG_Pathway,-
10748,XNR_RS08705,KEGG_Pathway,-
10752,XNR_RS08710,KEGG_Pathway,map00270
10753,XNR_RS08710,KEGG_Pathway,map01100
10754,XNR_RS08710,KEGG_Pathway,map05206
10755,XNR_RS08715,KEGG_Pathway,-
10756,XNR_RS08720,KEGG_Pathway,-
10757,XNR_RS08725,KEGG_Pathway,-
10758,XNR_RS08730,KEGG_Pathway,-
10759,XNR_RS08735,KEGG_Pathway,-
10760,XNR_RS08740,KEGG_Pathway,-
10761,XNR_RS08745,KEGG_Pathway,-
10762,XNR_RS08750,KEGG_Pathway,-
10763,XNR_RS08755,KEGG_Pathway,-
10764,XNR_RS08760,KEGG_Pathway,-
10765,XNR_RS08765,KEGG_Pathway,-
10766,XNR_RS08770,KEGG_Pathway,-
10767,XNR_RS08775,KEGG_Pathway,-
10768,XNR_RS08780,KEGG_Pathway,-
10769,XNR_RS08785,KEGG_Pathway,-
10770,XNR_RS08790,KEGG_Pathway,-
10771,XNR_RS08795,KEGG_Pathway,-
10772,XNR_RS08800,KEGG_Pathway,-
10773,XNR_RS08805,KEGG_Pathway,-
10775,XNR_RS08815,KEGG_Pathway,map00230
10776,XNR_RS08820,KEGG_Pathway,-
10777,XNR_RS08825,KEGG_Pathway,-
10780,XNR_RS31545,KEGG_Pathway,map00520
10781,XNR_RS31545,KEGG_Pathway,map02060
10784,XNR_RS08835,KEGG_Pathway,map00520
10785,XNR_RS08835,KEGG_Pathway,map02060
10786,XNR_RS08840,KEGG_Pathway,-
10787,XNR_RS08845,KEGG_Pathway,-
10789,XNR_RS08850,KEGG_Pathway,map04122
10791,XNR_RS08855,KEGG_Pathway,map04122
10793,XNR_RS08860,KEGG_Pathway,map04122
10794,XNR_RS08865,KEGG_Pathway,-
10795,XNR_RS08870,KEGG_Pathway,-
10796,XNR_RS08875,KEGG_Pathway,-
10797,XNR_RS08880,KEGG_Pathway,-
10800,XNR_RS08885,KEGG_Pathway,map00760
10801,XNR_RS08885,KEGG_Pathway,map01100
10804,XNR_RS08890,KEGG_Pathway,map00760
10805,XNR_RS08890,KEGG_Pathway,map01100
10806,XNR_RS31120,KEGG_Pathway,-
10807,XNR_RS08900,KEGG_Pathway,-
10808,XNR_RS08910,KEGG_Pathway,-
10809,XNR_RS08915,KEGG_Pathway,-
10810,XNR_RS08920,KEGG_Pathway,-
10816,XNR_RS08925,KEGG_Pathway,map00630
10817,XNR_RS08925,KEGG_Pathway,map01100
10818,XNR_RS08925,KEGG_Pathway,map01110
10819,XNR_RS08925,KEGG_Pathway,map01120
10820,XNR_RS08925,KEGG_Pathway,map01130
10821,XNR_RS08930,KEGG_Pathway,-
10826,XNR_RS08935,KEGG_Pathway,map00130
10827,XNR_RS08935,KEGG_Pathway,map00350
10828,XNR_RS08935,KEGG_Pathway,map00360
10829,XNR_RS08935,KEGG_Pathway,map01100
10830,XNR_RS08940,KEGG_Pathway,-
10832,XNR_RS08945,KEGG_Pathway,map02010
10834,XNR_RS08950,KEGG_Pathway,map02010
10836,XNR_RS08955,KEGG_Pathway,map02010
10838,XNR_RS08960,KEGG_Pathway,map02010
10839,XNR_RS08965,KEGG_Pathway,-
10840,XNR_RS08975,KEGG_Pathway,-
10841,XNR_RS08980,KEGG_Pathway,-
10843,XNR_RS08985,KEGG_Pathway,map02024
10844,XNR_RS31125,KEGG_Pathway,-
10845,XNR_RS31130,KEGG_Pathway,-
10846,XNR_RS08995,KEGG_Pathway,-
10847,XNR_RS09000,KEGG_Pathway,-
10848,XNR_RS09005,KEGG_Pathway,-
10849,XNR_RS29670,KEGG_Pathway,-
10850,XNR_RS09020,KEGG_Pathway,-
10851,XNR_RS09025,KEGG_Pathway,-
10852,XNR_RS09030,KEGG_Pathway,-
10853,XNR_RS29680,KEGG_Pathway,-
10854,XNR_RS09040,KEGG_Pathway,-
10855,XNR_RS09045,KEGG_Pathway,-
10856,XNR_RS09050,KEGG_Pathway,-
10857,XNR_RS30775,KEGG_Pathway,-
10858,XNR_RS09055,KEGG_Pathway,-
10859,XNR_RS09060,KEGG_Pathway,-
10860,XNR_RS31550,KEGG_Pathway,-
10861,XNR_RS09065,KEGG_Pathway,-
10862,XNR_RS09070,KEGG_Pathway,-
10863,XNR_RS09075,KEGG_Pathway,-
10864,XNR_RS09080,KEGG_Pathway,-
10865,XNR_RS09090,KEGG_Pathway,-
10866,XNR_RS09095,KEGG_Pathway,-
10867,XNR_RS09100,KEGG_Pathway,-
10876,XNR_RS09105,KEGG_Pathway,map00511
10877,XNR_RS09105,KEGG_Pathway,map00513
10878,XNR_RS09105,KEGG_Pathway,map00520
10879,XNR_RS09105,KEGG_Pathway,map00531
10880,XNR_RS09105,KEGG_Pathway,map00603
10881,XNR_RS09105,KEGG_Pathway,map00604
10882,XNR_RS09105,KEGG_Pathway,map01100
10883,XNR_RS09105,KEGG_Pathway,map04142
10885,XNR_RS09110,KEGG_Pathway,map02010
10887,XNR_RS09115,KEGG_Pathway,map02010
10889,XNR_RS09120,KEGG_Pathway,map02010
10890,XNR_RS09125,KEGG_Pathway,-
10891,XNR_RS09130,KEGG_Pathway,-
10895,XNR_RS09135,KEGG_Pathway,map00520
10896,XNR_RS09135,KEGG_Pathway,map00550
10897,XNR_RS09135,KEGG_Pathway,map01100
10898,XNR_RS09140,KEGG_Pathway,-
10902,XNR_RS09145,KEGG_Pathway,map00620
10903,XNR_RS09145,KEGG_Pathway,map01200
10904,XNR_RS09145,KEGG_Pathway,map02020
10905,XNR_RS09150,KEGG_Pathway,-
10906,XNR_RS09155,KEGG_Pathway,-
10907,XNR_RS09160,KEGG_Pathway,-
10912,XNR_RS09165,KEGG_Pathway,map00860
10913,XNR_RS09165,KEGG_Pathway,map01100
10914,XNR_RS09165,KEGG_Pathway,map01110
10915,XNR_RS09165,KEGG_Pathway,map01120
10916,XNR_RS09170,KEGG_Pathway,-
10917,XNR_RS09175,KEGG_Pathway,-
10918,XNR_RS09180,KEGG_Pathway,-
10919,XNR_RS09185,KEGG_Pathway,-
10920,XNR_RS09190,KEGG_Pathway,-
10921,XNR_RS09195,KEGG_Pathway,-
10922,XNR_RS09200,KEGG_Pathway,-
10923,XNR_RS09205,KEGG_Pathway,-
10924,XNR_RS09210,KEGG_Pathway,-
10926,XNR_RS09215,KEGG_Pathway,map02010
10928,XNR_RS09220,KEGG_Pathway,map02010
10929,XNR_RS09225,KEGG_Pathway,-
10930,XNR_RS09230,KEGG_Pathway,-
10931,XNR_RS09235,KEGG_Pathway,-
10932,XNR_RS09240,KEGG_Pathway,-
10933,XNR_RS09245,KEGG_Pathway,-
10934,XNR_RS09250,KEGG_Pathway,-
10940,XNR_RS09255,KEGG_Pathway,map00330
10941,XNR_RS09255,KEGG_Pathway,map01100
10942,XNR_RS09255,KEGG_Pathway,map01110
10943,XNR_RS09255,KEGG_Pathway,map01130
10944,XNR_RS09255,KEGG_Pathway,map01230
10946,XNR_RS09260,KEGG_Pathway,map02010
10948,XNR_RS09265,KEGG_Pathway,map02010
10950,XNR_RS09270,KEGG_Pathway,map02010
10951,XNR_RS09275,KEGG_Pathway,-
10952,XNR_RS09280,KEGG_Pathway,-
10953,XNR_RS31555,KEGG_Pathway,-
10954,XNR_RS09290,KEGG_Pathway,-
10955,XNR_RS09295,KEGG_Pathway,-
10956,XNR_RS09300,KEGG_Pathway,-
10957,XNR_RS09305,KEGG_Pathway,-
10961,XNR_RS09310,KEGG_Pathway,map00052
10962,XNR_RS09310,KEGG_Pathway,map00520
10963,XNR_RS09310,KEGG_Pathway,map01100
10969,XNR_RS09315,KEGG_Pathway,map00220
10970,XNR_RS09315,KEGG_Pathway,map00250
10971,XNR_RS09315,KEGG_Pathway,map00430
10972,XNR_RS09315,KEGG_Pathway,map00910
10973,XNR_RS09315,KEGG_Pathway,map01100
10974,XNR_RS09320,KEGG_Pathway,-
10975,XNR_RS09325,KEGG_Pathway,-
10976,XNR_RS09330,KEGG_Pathway,-
10977,XNR_RS09335,KEGG_Pathway,-
10978,XNR_RS09340,KEGG_Pathway,-
10979,XNR_RS09345,KEGG_Pathway,-
10983,XNR_RS09350,KEGG_Pathway,map02024
10984,XNR_RS09350,KEGG_Pathway,map03060
10985,XNR_RS09350,KEGG_Pathway,map03070
10986,XNR_RS09355,KEGG_Pathway,-
10987,XNR_RS09360,KEGG_Pathway,-
10988,XNR_RS09365,KEGG_Pathway,-
10989,XNR_RS09370,KEGG_Pathway,-
10990,XNR_RS09375,KEGG_Pathway,-
10991,XNR_RS09380,KEGG_Pathway,-
10993,XNR_RS09385,KEGG_Pathway,map02020
10995,XNR_RS09390,KEGG_Pathway,map02020
10998,XNR_RS09395,KEGG_Pathway,map00270
10999,XNR_RS09395,KEGG_Pathway,map01100
11000,XNR_RS09400,KEGG_Pathway,-
11001,XNR_RS09405,KEGG_Pathway,-
11002,XNR_RS09410,KEGG_Pathway,-
11003,XNR_RS09415,KEGG_Pathway,-
11004,XNR_RS09420,KEGG_Pathway,-
11005,XNR_RS09440,KEGG_Pathway,-
11006,XNR_RS09445,KEGG_Pathway,-
11007,XNR_RS09450,KEGG_Pathway,-
11010,XNR_RS09455,KEGG_Pathway,map00270
11011,XNR_RS09455,KEGG_Pathway,map01100
11012,XNR_RS09460,KEGG_Pathway,-
11018,XNR_RS09465,KEGG_Pathway,map00051
11019,XNR_RS09465,KEGG_Pathway,map00520
11020,XNR_RS09465,KEGG_Pathway,map01100
11021,XNR_RS09465,KEGG_Pathway,map01110
11022,XNR_RS09465,KEGG_Pathway,map01130
11033,XNR_RS09470,KEGG_Pathway,map00010
11034,XNR_RS09470,KEGG_Pathway,map00030
11035,XNR_RS09470,KEGG_Pathway,map00051
11036,XNR_RS09470,KEGG_Pathway,map00500
11037,XNR_RS09470,KEGG_Pathway,map00520
11038,XNR_RS09470,KEGG_Pathway,map01100
11039,XNR_RS09470,KEGG_Pathway,map01110
11040,XNR_RS09470,KEGG_Pathway,map01120
11041,XNR_RS09470,KEGG_Pathway,map01130
11042,XNR_RS09470,KEGG_Pathway,map01200
11043,XNR_RS09475,KEGG_Pathway,-
11044,XNR_RS09480,KEGG_Pathway,-
11050,XNR_RS09485,KEGG_Pathway,map00051
11051,XNR_RS09485,KEGG_Pathway,map00520
11052,XNR_RS09485,KEGG_Pathway,map01100
11053,XNR_RS09485,KEGG_Pathway,map01110
11054,XNR_RS09485,KEGG_Pathway,map01130
11055,XNR_RS09490,KEGG_Pathway,-
11056,XNR_RS09495,KEGG_Pathway,-
11057,XNR_RS09500,KEGG_Pathway,-
11058,XNR_RS09505,KEGG_Pathway,-
11059,XNR_RS09510,KEGG_Pathway,-
11060,XNR_RS09515,KEGG_Pathway,-
11061,XNR_RS09520,KEGG_Pathway,-
11062,XNR_RS09525,KEGG_Pathway,-
11065,XNR_RS09530,KEGG_Pathway,map00680
11066,XNR_RS09530,KEGG_Pathway,map01120
11069,XNR_RS09535,KEGG_Pathway,map00680
11070,XNR_RS09535,KEGG_Pathway,map01120
11071,XNR_RS09540,KEGG_Pathway,-
11076,XNR_RS09545,KEGG_Pathway,map00051
11077,XNR_RS09545,KEGG_Pathway,map00520
11078,XNR_RS09545,KEGG_Pathway,map01100
11079,XNR_RS09545,KEGG_Pathway,map01110
11080,XNR_RS09550,KEGG_Pathway,-
11081,XNR_RS09555,KEGG_Pathway,-
11082,XNR_RS09560,KEGG_Pathway,-
11083,XNR_RS09565,KEGG_Pathway,-
11084,XNR_RS09570,KEGG_Pathway,-
11085,XNR_RS09575,KEGG_Pathway,-
11092,XNR_RS09580,KEGG_Pathway,map00130
11093,XNR_RS09580,KEGG_Pathway,map00362
11094,XNR_RS09580,KEGG_Pathway,map01040
11095,XNR_RS09580,KEGG_Pathway,map01100
11096,XNR_RS09580,KEGG_Pathway,map01110
11097,XNR_RS09580,KEGG_Pathway,map01120
11098,XNR_RS09585,KEGG_Pathway,-
11099,XNR_RS09590,KEGG_Pathway,-
11100,XNR_RS09595,KEGG_Pathway,-
11101,XNR_RS09600,KEGG_Pathway,-
11102,XNR_RS09605,KEGG_Pathway,-
11103,XNR_RS09610,KEGG_Pathway,-
11104,XNR_RS09615,KEGG_Pathway,-
11105,XNR_RS09620,KEGG_Pathway,-
11106,XNR_RS09625,KEGG_Pathway,-
11107,XNR_RS09630,KEGG_Pathway,-
11108,XNR_RS09635,KEGG_Pathway,-
11122,XNR_RS09640,KEGG_Pathway,map00380
11123,XNR_RS09640,KEGG_Pathway,map00630
11124,XNR_RS09640,KEGG_Pathway,map01110
11125,XNR_RS09640,KEGG_Pathway,map01130
11126,XNR_RS09640,KEGG_Pathway,map01200
11127,XNR_RS09640,KEGG_Pathway,map04011
11128,XNR_RS09640,KEGG_Pathway,map04016
11129,XNR_RS09640,KEGG_Pathway,map04068
11130,XNR_RS09640,KEGG_Pathway,map04146
11131,XNR_RS09640,KEGG_Pathway,map04211
11132,XNR_RS09640,KEGG_Pathway,map04212
11133,XNR_RS09640,KEGG_Pathway,map04213
11134,XNR_RS09640,KEGG_Pathway,map05014
11135,XNR_RS09645,KEGG_Pathway,-
11136,XNR_RS09650,KEGG_Pathway,-
11137,XNR_RS09655,KEGG_Pathway,-
11138,XNR_RS31150,KEGG_Pathway,-
11139,XNR_RS09665,KEGG_Pathway,-
11140,XNR_RS09670,KEGG_Pathway,-
11141,XNR_RS09675,KEGG_Pathway,-
11146,XNR_RS09680,KEGG_Pathway,map00040
11147,XNR_RS09680,KEGG_Pathway,map00053
11148,XNR_RS09680,KEGG_Pathway,map00520
11149,XNR_RS09680,KEGG_Pathway,map01100
11150,XNR_RS09685,KEGG_Pathway,-
11154,XNR_RS09690,KEGG_Pathway,map00930
11155,XNR_RS09690,KEGG_Pathway,map01120
11156,XNR_RS09690,KEGG_Pathway,map01220
11166,XNR_RS09695,KEGG_Pathway,map00030
11167,XNR_RS09695,KEGG_Pathway,map00053
11168,XNR_RS09695,KEGG_Pathway,map00930
11169,XNR_RS09695,KEGG_Pathway,map01100
11170,XNR_RS09695,KEGG_Pathway,map01110
11171,XNR_RS09695,KEGG_Pathway,map01120
11172,XNR_RS09695,KEGG_Pathway,map01130
11173,XNR_RS09695,KEGG_Pathway,map01200
11174,XNR_RS09695,KEGG_Pathway,map01220
11175,XNR_RS09700,KEGG_Pathway,-
11176,XNR_RS09705,KEGG_Pathway,-
11177,XNR_RS09710,KEGG_Pathway,-
11182,XNR_RS09715,KEGG_Pathway,map00230
11183,XNR_RS09715,KEGG_Pathway,map01100
11184,XNR_RS09715,KEGG_Pathway,map01110
11185,XNR_RS09715,KEGG_Pathway,map01130
11190,XNR_RS09720,KEGG_Pathway,map00230
11191,XNR_RS09720,KEGG_Pathway,map01100
11192,XNR_RS09720,KEGG_Pathway,map01110
11193,XNR_RS09720,KEGG_Pathway,map01130
11194,XNR_RS09725,KEGG_Pathway,-
11195,XNR_RS09730,KEGG_Pathway,-
11196,XNR_RS09735,KEGG_Pathway,-
11197,XNR_RS09740,KEGG_Pathway,-
11198,XNR_RS09745,KEGG_Pathway,-
11199,XNR_RS09750,KEGG_Pathway,-
11200,XNR_RS09755,KEGG_Pathway,-
11203,XNR_RS09760,KEGG_Pathway,map00340
11204,XNR_RS09760,KEGG_Pathway,map01100
11205,XNR_RS09765,KEGG_Pathway,-
11210,XNR_RS09770,KEGG_Pathway,map00230
11211,XNR_RS09770,KEGG_Pathway,map00240
11212,XNR_RS09770,KEGG_Pathway,map01100
11213,XNR_RS09770,KEGG_Pathway,map01120
11220,XNR_RS09775,KEGG_Pathway,map00300
11221,XNR_RS09775,KEGG_Pathway,map01100
11222,XNR_RS09775,KEGG_Pathway,map01110
11223,XNR_RS09775,KEGG_Pathway,map01120
11224,XNR_RS09775,KEGG_Pathway,map01130
11225,XNR_RS09775,KEGG_Pathway,map01230
11226,XNR_RS09780,KEGG_Pathway,-
11232,XNR_RS09785,KEGG_Pathway,map00460
11233,XNR_RS09785,KEGG_Pathway,map00500
11234,XNR_RS09785,KEGG_Pathway,map00940
11235,XNR_RS09785,KEGG_Pathway,map01100
11236,XNR_RS09785,KEGG_Pathway,map01110
11238,XNR_RS09790,KEGG_Pathway,map02010
11240,XNR_RS09795,KEGG_Pathway,map02010
11242,XNR_RS09800,KEGG_Pathway,map02010
11243,XNR_RS09805,KEGG_Pathway,-
11244,XNR_RS09810,KEGG_Pathway,-
11245,XNR_RS09815,KEGG_Pathway,-
11246,XNR_RS09820,KEGG_Pathway,-
11247,XNR_RS09825,KEGG_Pathway,-
11248,XNR_RS09830,KEGG_Pathway,-
11249,XNR_RS09835,KEGG_Pathway,-
11250,XNR_RS09840,KEGG_Pathway,-
11256,XNR_RS09845,KEGG_Pathway,map00260
11257,XNR_RS09845,KEGG_Pathway,map00270
11258,XNR_RS09845,KEGG_Pathway,map01100
11259,XNR_RS09845,KEGG_Pathway,map01130
11260,XNR_RS09845,KEGG_Pathway,map01230
11261,XNR_RS09850,KEGG_Pathway,-
11284,XNR_RS09855,KEGG_Pathway,map00071
11285,XNR_RS09855,KEGG_Pathway,map00072
11286,XNR_RS09855,KEGG_Pathway,map00280
11287,XNR_RS09855,KEGG_Pathway,map00281
11288,XNR_RS09855,KEGG_Pathway,map00310
11289,XNR_RS09855,KEGG_Pathway,map00362
11290,XNR_RS09855,KEGG_Pathway,map00380
11291,XNR_RS09855,KEGG_Pathway,map00592
11292,XNR_RS09855,KEGG_Pathway,map00620
11293,XNR_RS09855,KEGG_Pathway,map00630
11294,XNR_RS09855,KEGG_Pathway,map00640
11295,XNR_RS09855,KEGG_Pathway,map00642
11296,XNR_RS09855,KEGG_Pathway,map00650
11297,XNR_RS09855,KEGG_Pathway,map00720
11298,XNR_RS09855,KEGG_Pathway,map00900
11299,XNR_RS09855,KEGG_Pathway,map01100
11300,XNR_RS09855,KEGG_Pathway,map01110
11301,XNR_RS09855,KEGG_Pathway,map01120
11302,XNR_RS09855,KEGG_Pathway,map01130
11303,XNR_RS09855,KEGG_Pathway,map01200
11304,XNR_RS09855,KEGG_Pathway,map01212
11305,XNR_RS09855,KEGG_Pathway,map02020
11306,XNR_RS09860,KEGG_Pathway,-
11307,XNR_RS09865,KEGG_Pathway,-
11308,XNR_RS09870,KEGG_Pathway,-
11309,XNR_RS09875,KEGG_Pathway,-
11310,XNR_RS09880,KEGG_Pathway,-
11311,XNR_RS09885,KEGG_Pathway,-
11312,XNR_RS09890,KEGG_Pathway,-
11313,XNR_RS09900,KEGG_Pathway,-
11314,XNR_RS09905,KEGG_Pathway,-
11315,XNR_RS09910,KEGG_Pathway,-
11317,XNR_RS09915,KEGG_Pathway,map00190
11318,XNR_RS09920,KEGG_Pathway,-
11319,XNR_RS09925,KEGG_Pathway,-
11321,XNR_RS09930,KEGG_Pathway,map00230
11322,XNR_RS09935,KEGG_Pathway,-
11323,XNR_RS09940,KEGG_Pathway,-
11334,XNR_RS09945,KEGG_Pathway,map00010
11335,XNR_RS09945,KEGG_Pathway,map00680
11336,XNR_RS09945,KEGG_Pathway,map01100
11337,XNR_RS09945,KEGG_Pathway,map01110
11338,XNR_RS09945,KEGG_Pathway,map01120
11339,XNR_RS09945,KEGG_Pathway,map01130
11340,XNR_RS09945,KEGG_Pathway,map01200
11341,XNR_RS09945,KEGG_Pathway,map01230
11342,XNR_RS09945,KEGG_Pathway,map03018
11343,XNR_RS09945,KEGG_Pathway,map04066
11344,XNR_RS09950,KEGG_Pathway,-
11345,XNR_RS09955,KEGG_Pathway,-
11346,XNR_RS09960,KEGG_Pathway,-
11348,XNR_RS09965,KEGG_Pathway,map00230
11349,XNR_RS09970,KEGG_Pathway,-
11350,XNR_RS09975,KEGG_Pathway,-
11351,XNR_RS09980,KEGG_Pathway,-
11352,XNR_RS09985,KEGG_Pathway,-
11353,XNR_RS09990,KEGG_Pathway,-
11354,XNR_RS10000,KEGG_Pathway,-
11355,XNR_RS10005,KEGG_Pathway,-
11356,XNR_RS29705,KEGG_Pathway,-
11357,XNR_RS10010,KEGG_Pathway,-
11358,XNR_RS10015,KEGG_Pathway,-
11359,XNR_RS29710,KEGG_Pathway,-
11361,XNR_RS10025,KEGG_Pathway,map03420
11362,XNR_RS10030,KEGG_Pathway,-
11363,XNR_RS10040,KEGG_Pathway,-
11364,XNR_RS10045,KEGG_Pathway,-
11365,XNR_RS10050,KEGG_Pathway,-
11366,XNR_RS10055,KEGG_Pathway,-
11367,XNR_RS10060,KEGG_Pathway,-
11368,XNR_RS10065,KEGG_Pathway,-
11369,XNR_RS10070,KEGG_Pathway,-
11370,XNR_RS10075,KEGG_Pathway,-
11371,XNR_RS10080,KEGG_Pathway,-
11372,XNR_RS10085,KEGG_Pathway,-
11373,XNR_RS10090,KEGG_Pathway,-
11374,XNR_RS10095,KEGG_Pathway,-
11375,XNR_RS10100,KEGG_Pathway,-
11376,XNR_RS10105,KEGG_Pathway,-
11377,XNR_RS10115,KEGG_Pathway,-
11378,XNR_RS10120,KEGG_Pathway,-
11379,XNR_RS10125,KEGG_Pathway,-
11380,XNR_RS10130,KEGG_Pathway,-
11381,XNR_RS10135,KEGG_Pathway,-
11382,XNR_RS10140,KEGG_Pathway,-
11383,XNR_RS10145,KEGG_Pathway,-
11384,XNR_RS10150,KEGG_Pathway,-
11385,XNR_RS10155,KEGG_Pathway,-
11386,XNR_RS10160,KEGG_Pathway,-
11387,XNR_RS10165,KEGG_Pathway,-
11388,XNR_RS10170,KEGG_Pathway,-
11389,XNR_RS10175,KEGG_Pathway,-
11390,XNR_RS10180,KEGG_Pathway,-
11391,XNR_RS10185,KEGG_Pathway,-
11392,XNR_RS10190,KEGG_Pathway,-
11393,XNR_RS10195,KEGG_Pathway,-
11394,XNR_RS31155,KEGG_Pathway,-
11395,XNR_RS10205,KEGG_Pathway,-
11396,XNR_RS10210,KEGG_Pathway,-
11400,XNR_RS10220,KEGG_Pathway,map00520
11401,XNR_RS10220,KEGG_Pathway,map01100
11402,XNR_RS10220,KEGG_Pathway,map01130
11411,XNR_RS10225,KEGG_Pathway,map00030
11412,XNR_RS10225,KEGG_Pathway,map00230
11413,XNR_RS10225,KEGG_Pathway,map01100
11414,XNR_RS10225,KEGG_Pathway,map01110
11415,XNR_RS10225,KEGG_Pathway,map01120
11416,XNR_RS10225,KEGG_Pathway,map01130
11417,XNR_RS10225,KEGG_Pathway,map01200
11418,XNR_RS10225,KEGG_Pathway,map01230
11419,XNR_RS10230,KEGG_Pathway,-
11421,XNR_RS10235,KEGG_Pathway,map00550
11422,XNR_RS10240,KEGG_Pathway,-
11423,XNR_RS10245,KEGG_Pathway,-
11425,XNR_RS10250,KEGG_Pathway,map03010
11426,XNR_RS10255,KEGG_Pathway,-
11427,XNR_RS10260,KEGG_Pathway,-
11435,XNR_RS10265,KEGG_Pathway,map00620
11436,XNR_RS10265,KEGG_Pathway,map00680
11437,XNR_RS10265,KEGG_Pathway,map00710
11438,XNR_RS10265,KEGG_Pathway,map00720
11439,XNR_RS10265,KEGG_Pathway,map01100
11440,XNR_RS10265,KEGG_Pathway,map01120
11441,XNR_RS10265,KEGG_Pathway,map01200
11447,XNR_RS10270,KEGG_Pathway,map01040
11448,XNR_RS10270,KEGG_Pathway,map01212
11449,XNR_RS10270,KEGG_Pathway,map03320
11450,XNR_RS10270,KEGG_Pathway,map04152
11451,XNR_RS10270,KEGG_Pathway,map04212
11452,XNR_RS10275,KEGG_Pathway,-
11453,XNR_RS10280,KEGG_Pathway,-
11454,XNR_RS10285,KEGG_Pathway,-
11455,XNR_RS10290,KEGG_Pathway,-
11456,XNR_RS10295,KEGG_Pathway,-
11460,XNR_RS10300,KEGG_Pathway,map00052
11461,XNR_RS10300,KEGG_Pathway,map00520
11462,XNR_RS10300,KEGG_Pathway,map01100
11466,XNR_RS10305,KEGG_Pathway,map00052
11467,XNR_RS10305,KEGG_Pathway,map00520
11468,XNR_RS10305,KEGG_Pathway,map01100
11473,XNR_RS10310,KEGG_Pathway,map00052
11474,XNR_RS10310,KEGG_Pathway,map00520
11475,XNR_RS10310,KEGG_Pathway,map01100
11476,XNR_RS10310,KEGG_Pathway,map04917
11477,XNR_RS10315,KEGG_Pathway,-
11478,XNR_RS10320,KEGG_Pathway,-
11480,XNR_RS10325,KEGG_Pathway,map02020
11481,XNR_RS10330,KEGG_Pathway,-
11482,XNR_RS10335,KEGG_Pathway,-
11483,XNR_RS10340,KEGG_Pathway,-
11484,XNR_RS10345,KEGG_Pathway,-
11489,XNR_RS10350,KEGG_Pathway,map00900
11490,XNR_RS10350,KEGG_Pathway,map01100
11491,XNR_RS10350,KEGG_Pathway,map01110
11492,XNR_RS10350,KEGG_Pathway,map01130
11493,XNR_RS10355,KEGG_Pathway,-
11494,XNR_RS10360,KEGG_Pathway,-
11497,XNR_RS10365,KEGG_Pathway,map00531
11498,XNR_RS10365,KEGG_Pathway,map01100
11499,XNR_RS10370,KEGG_Pathway,-
11500,XNR_RS10375,KEGG_Pathway,-
11504,XNR_RS10380,KEGG_Pathway,map00514
11505,XNR_RS10380,KEGG_Pathway,map00515
11506,XNR_RS10380,KEGG_Pathway,map01100
11507,XNR_RS10390,KEGG_Pathway,-
11508,XNR_RS10395,KEGG_Pathway,-
11509,XNR_RS10400,KEGG_Pathway,-
11510,XNR_RS10405,KEGG_Pathway,-
11511,XNR_RS10410,KEGG_Pathway,-
11512,XNR_RS10420,KEGG_Pathway,-
11513,XNR_RS10425,KEGG_Pathway,-
11514,XNR_RS10430,KEGG_Pathway,-
11515,XNR_RS10435,KEGG_Pathway,-
11516,XNR_RS10440,KEGG_Pathway,-
11517,XNR_RS10445,KEGG_Pathway,-
11518,XNR_RS10450,KEGG_Pathway,-
11519,XNR_RS10455,KEGG_Pathway,-
11520,XNR_RS10465,KEGG_Pathway,-
11521,XNR_RS10470,KEGG_Pathway,-
11522,XNR_RS10475,KEGG_Pathway,-
11523,XNR_RS10480,KEGG_Pathway,-
11525,XNR_RS10485,KEGG_Pathway,map03410
11526,XNR_RS10490,KEGG_Pathway,-
11527,XNR_RS10495,KEGG_Pathway,-
11528,XNR_RS10500,KEGG_Pathway,-
11529,XNR_RS10505,KEGG_Pathway,-
11530,XNR_RS10510,KEGG_Pathway,-
11531,XNR_RS10515,KEGG_Pathway,-
11532,XNR_RS10520,KEGG_Pathway,-
11533,XNR_RS10525,KEGG_Pathway,-
11534,XNR_RS10530,KEGG_Pathway,-
11535,XNR_RS10535,KEGG_Pathway,-
11536,XNR_RS10545,KEGG_Pathway,-
11537,XNR_RS10550,KEGG_Pathway,-
11541,XNR_RS10555,KEGG_Pathway,map00790
11542,XNR_RS10555,KEGG_Pathway,map01100
11543,XNR_RS10555,KEGG_Pathway,map04122
11547,XNR_RS10560,KEGG_Pathway,map00790
11548,XNR_RS10560,KEGG_Pathway,map01100
11549,XNR_RS10560,KEGG_Pathway,map04122
11557,XNR_RS10565,KEGG_Pathway,map00040
11558,XNR_RS10565,KEGG_Pathway,map00052
11559,XNR_RS10565,KEGG_Pathway,map00500
11560,XNR_RS10565,KEGG_Pathway,map00520
11561,XNR_RS10565,KEGG_Pathway,map00790
