,pseudogene,heat-stress,SoxL2N,fatty-acid-related,Riboflavin,niacin-transport,cold-stress,carbon-fixation,Fe-S-lipoylation,HMG-CoA,Purine,XylR-SoxM,YtrA,LysM,Phenylacetate,single_gene_1,single_gene_2,translation-1,UV-tfb3,Arginine,Pyroglutamate,translation-2,unchar-1,sulfur-assimilation,FadR-KO,Cobalamin,4-HPA,ArnRAB,single_gene_3,FadR,SoxLABCD,TCA-BCAA,UV-related,DARC,Replication,translation-related,Quinolinate,aromatic-degradation,Ammonium-Uptake,carotenoid,single_gene_4,Thiamin,unchar-3,single_gene_5,Gly-Ser-Thr
SACI_RS03480,0.004684066,0.010532737,-0.003002992,-0.010108737,-0.004669555,0.002568688,-0.006344951,-0.002649104,-0.017829098,0.004994404,-0.008879661,0.007459774,-0.000837797,-0.022293356,0.000688075,0.00417836,0.000724272,-0.005994932,0.000293187,0.007718159,-0.009116511,-0.007818243,0.005347717,-0.004441975,0.004321373,0.010936297,0.007415929,-0.010857181,2.22E-05,-0.006633765,0.006499597,-0.016655042,0.002003336,0.003227153,-0.002040179,-0.01755687,-0.001785625,0.007112612,-0.020940656,0.008263763,0.007375039,0.013039265,0.01137571,-0.00869564,0.009103378
SACI_RS03485,0.017005696,-0.005371808,-0.005600327,-0.01650992,0.012594786,-0.007824855,-0.003094274,-0.003996178,0.004624525,0.01532346,0.01350909,0.005460779,-0.012088721,0.005925032,0.00143734,0.024078159,-0.001762996,-0.001907403,-0.005388761,-0.005237078,-0.012301892,-0.019197694,0.018223757,0.006135165,0.000258782,-0.015637038,0.001459791,0.001599949,0.002191601,-0.018997956,0.006089844,0.0005271,-0.002438088,-0.009198904,0.005262039,-0.014011645,0.004770838,0.004160784,-0.007553527,-0.004161536,0.028630015,-0.019732251,0.030403556,0.013864656,0.000653073
SACI_RS03490,-0.000583908,0.004453041,0.020665757,0.019293837,0.022046645,-0.002995594,-0.006927913,-0.004885751,-0.012146687,-0.002300753,0.003353176,-0.007126968,-0.004336816,0.014975635,-0.008027751,-0.015772945,0.003040533,0.007907673,-0.001504519,-0.006622788,-0.004713632,-0.015126365,0.002426289,0.002095948,0.002812085,-0.005758651,0.001383414,-0.005060012,0.001756697,0.003378329,-0.004305492,0.016365276,0.011190404,0.005035532,0.007611383,-0.029122136,0.004244489,-0.016159953,0.00325494,-0.000803826,-0.013314426,0.010018184,0.014173044,-0.006018322,-0.009416092
SACI_RS03495,-0.017783838,-0.019895317,0.022671252,0.010326993,0.009125786,-0.015869406,-0.010121966,-0.008598438,-0.005010279,0.025539599,0.008055163,0.012514637,-0.03006262,0.004828041,-0.004362188,-0.002569554,-0.01128115,-0.011300943,0.004235479,-0.032456862,-0.004738791,-0.002841684,0.01771975,0.015903742,-0.001988547,-0.003709333,0.001086009,0.003315425,0.000712143,-0.016846245,0.013658053,0.023469912,0.002394855,-0.018606765,0.01050552,-0.020952781,0.024015638,-0.003665084,0.004501081,0.015579275,-0.01439323,0.003545349,0.013046223,-0.004753835,-0.008667452
SACI_RS03500,0.016486047,-0.023163469,0.000244683,-1.97E-05,-0.002866728,0.004629279,-0.007266796,0.001799359,-0.004789308,-0.005175376,-0.005321967,-0.003559904,-0.019368438,-0.012066101,-0.004535376,0.024759092,0.013021178,-0.007344266,0.001475349,-0.019998769,0.012963309,-0.018025048,0.003063636,0.001559175,0.002297957,0.00348415,0.009071111,0.016783273,0.001625201,-0.006543776,0.023595192,0.004917359,0.004446272,-0.022862715,0.003949654,0.001384522,0.005466616,-0.013565575,-0.010110202,-0.031330456,-0.005050758,-0.038625942,-0.009556417,-0.00589084,-0.042096006
SACI_RS03505,-0.002039569,-0.00445925,0.029698546,0.016870105,0.011292503,0.014874228,0.003812842,0.003704223,-0.007700875,-0.003081126,-0.011396172,-0.001033347,-0.004813964,-0.013997718,0.003721992,-0.008634788,0.022955818,-0.01971221,-0.001039847,-0.012568019,0.014671556,-0.020495343,-0.008108782,-0.00350773,0.001957423,-0.011151035,-0.022705805,-0.004206285,-0.0059961,0.013351626,0.025309141,-0.000775262,0.0091454,-0.008522691,0.003482897,0.007093801,-0.010085238,-0.019437006,0.023610818,-0.017299368,0.003294016,0.009043318,0.004056332,-0.007660616,-0.001216449
SACI_RS03510,0.010586103,-0.0103726,-0.042304292,-0.007278536,0.009320746,-0.074216764,-0.011094029,-0.013861211,-0.016954282,-0.066651045,0.095766398,0.005415059,-0.010294958,0.002984312,-0.117619382,-0.012144439,0.008608651,-0.005364931,-0.016912452,-0.01531157,-0.004812551,-0.02660298,-0.023073271,-0.022762138,0.0149829,-0.022460404,-0.017002285,0.07111261,0.015497914,0.012264487,0.001134731,0.013245827,0.037323685,0.016239739,-0.026314301,-0.057448589,-0.000287464,0.03839601,-0.010421197,-0.023246142,-0.022165598,-0.00610358,-0.001409703,-0.046297031,0.00963644
SACI_RS11815,0.041160612,-0.009430168,0.017615568,-0.031189651,-0.14610927,0.012874666,-0.027207405,-0.004850662,0.002964586,-0.003563056,0.047586354,-0.022715356,-0.008294402,0.007220907,0.010140327,0.010785755,-0.03001257,0.017565357,0.009878853,0.021008737,-0.014230971,-0.00807991,-0.00294465,-0.008067653,0.015631543,0.053809682,0.018471389,0.015965748,-0.021513815,0.046079971,-0.023885352,0.013872137,0.00101713,0.022011112,-0.010674416,-0.038372251,0.014813644,0.011268306,0.004302939,0.046357936,-0.040611971,-0.031304858,0.003053297,-0.028335517,-0.019497242
SACI_RS03515,-0.003956955,0.003403156,0.027472013,-0.006075568,-0.004515939,-0.013584413,0.006364381,0.039180914,-0.023877637,0.024199103,-0.016801051,0.009696697,-0.018228456,0.003087046,-0.018282957,0.00695337,-0.012923772,0.00786224,0.008128318,0.010448083,0.005779004,-0.016538307,0.015931231,-0.009210073,0.037306017,-0.030553836,0.022248692,0.000817759,0.0592095,-0.0087721,0.019290005,0.001056218,0.009980031,-0.000330944,-0.013881598,-0.035347132,0.046213027,0.000265746,0.008439566,-0.032459135,-0.024003961,0.01638632,0.002109445,-0.011876906,0.00594886
SACI_RS03520,-0.014117696,-0.018054574,-0.001191971,-0.003570678,0.007676178,0.011158356,0.012321042,0.013545827,-0.0453816,0.019798235,-0.008999263,-0.002953152,-0.005955914,-0.025061412,0.02117703,0.009929754,0.010643208,0.00351312,-0.003105542,0.007639609,0.024964054,-0.010822742,0.015458506,-0.013926615,-0.001821933,-0.018823955,0.023110456,-0.010961883,0.034390839,-0.005552794,0.040275278,0.014468792,-0.006936683,0.015530788,0.018238622,0.017957727,0.02452198,0.016748413,0.007878577,0.012658112,-0.020235263,-0.019008088,-0.001764508,0.013259109,-0.008497997
SACI_RS03525,0.003218289,-0.001493087,-0.008196763,-0.01944996,0.024051052,-0.000324925,0.014696871,0.007192261,-0.010223647,-0.009053369,0.009360803,-8.00E-05,8.90E-05,0.015821503,0.015380949,0.004700043,9.77E-05,0.02419779,-0.004310699,0.015867929,0.021338998,-0.017328545,-0.02274607,-0.006103659,-0.001928278,-0.013108587,0.018483975,0.000186497,-0.008503478,-0.006896477,0.010546466,-0.009506972,-0.013583895,0.004581156,0.000559707,0.01214419,0.010407192,0.0165499,0.004854637,-0.022025067,0.005824547,-0.013901428,0.008261798,-0.001712596,-0.005611828
SACI_RS03530,0.023211209,0.006818323,0.006175399,-0.015358895,-0.002492074,0.001964155,0.010186553,-0.016303951,-0.037500107,-0.01479553,0.006702025,0.016970866,0.010569802,0.017136214,-0.0316608,-0.065392946,0.005350481,0.02267777,-0.002159614,0.004582531,-0.014701154,-0.016564552,0.028656723,-0.005047603,0.004978678,0.008448714,-0.003682888,0.003422965,0.027114812,0.010989058,-0.011251107,-0.002787057,-0.018512262,0.008854652,0.011003912,0.012952565,-0.013004784,0.007057398,0.008142948,-0.007329124,0.009934599,-0.001419506,0.001914536,-0.012045059,-0.003046883
SACI_RS03535,-0.0043294,-0.014416918,-0.029584595,-0.036587271,0.01725992,-0.037317657,0.000859703,0.0017784,-0.026267996,0.023637811,-0.025720036,0.004761599,0.0487424,0.050498671,-0.009469411,-0.001923997,-0.011482957,0.017681087,-0.012069825,0.010655961,-0.007353838,-0.001098357,-0.010169078,-0.022825278,-0.008349363,-3.59E-06,0.001412612,-0.002777192,0.021493031,-0.004036596,0.003654908,0.0065986,0.005892741,-0.006437366,0.024494808,-0.020050391,0.022834374,0.040088009,-0.029088548,0.026276759,-0.021307458,-0.047965048,-0.01804992,-0.011038868,-0.003820772
SACI_RS11580,0.065557534,0.022556352,0.013935771,0.034555771,0.005489839,0.018645272,-0.001373786,-0.00195919,-0.022791076,-0.090150999,-0.009445811,0.002160936,-0.016349191,-0.026197269,-0.033576178,0.008724868,0.018674787,0.015934806,0.004045989,-0.026480227,0.007970392,-0.031025725,-0.039346542,0.042085738,0.059462878,0.003835726,0.009201297,-0.002320002,-0.0001723,-0.054368807,0.037443802,0.006249078,0.003312658,0.014789916,0.028154714,-0.002694977,0.018823918,-0.046785368,-0.000164383,-0.079621425,-0.027588446,-0.018555996,0.006024931,-0.024235703,0.006439315
SACI_RS03545,-0.012135424,0.018390656,0.008510887,0.004327261,-0.000803219,-0.006734086,-0.012020451,-0.019173434,0.004540123,0.014478356,-0.014983958,-0.001550158,-0.008612592,0.006795587,-0.014519001,0.000273054,0.012997621,0.00461356,0.005010396,0.002158134,-0.007471838,-0.031635281,-0.004728244,-0.000723743,-0.020498402,-0.014208091,-0.019769065,-0.006059019,-0.010846391,-0.007246769,-0.004992032,0.009614971,0.007517406,0.005194287,-0.019617758,-0.03290015,0.005802209,0.016140642,0.012932381,-0.015505497,0.013382817,-0.023952984,0.007105172,0.037090318,0.025842436
SACI_RS03550,4.91E-05,0.010312235,-0.015053696,-0.009905841,-0.008477888,-0.007657107,0.019629781,-0.000951476,0.007561026,0.004746401,0.000471902,-0.018628985,0.007622626,-0.013667992,0.018988654,-0.005417598,0.029611499,-0.019279192,-0.003746801,-0.002952279,-0.013033001,-0.023614532,-0.009221274,-0.002827546,0.007576114,-0.01104709,-0.00409149,0.014650558,0.00413923,0.005035706,0.017485198,-0.005275792,-0.011260045,0.022968299,0.168987054,0.039223767,0.012048135,-0.00205173,0.001617185,0.005649985,-0.014928156,-0.005531068,-0.014889239,0.002283687,0.023550462
SACI_RS03555,0.006776107,0.004042575,-0.007234041,0.000309924,0.002771593,-0.014853759,0.005245527,0.007786444,-0.005137487,0.016515584,0.011851154,-0.006055227,0.000938541,0.012419728,0.001500969,0.025681875,0.008913289,-0.010612921,-0.008217422,-0.004794768,0.003920643,-0.026641233,-0.019192837,-0.003553712,-0.028903826,0.006659965,-0.014201902,-0.000250588,-0.009468154,0.000685062,0.010158185,-0.001913238,0.00050866,-0.014215826,0.074320284,0.003102236,-0.012449401,-0.000679474,-0.001897841,0.003697851,0.004364738,-0.018769927,-0.018445574,0.003882141,0.0079624
SACI_RS03560,-0.005950895,-0.007723145,0.004942947,-9.60E-05,0.005661065,-0.009504307,-0.008537093,-0.005730256,-0.004659039,0.001382063,0.008082975,-0.001630429,0.000917014,0.010128986,0.00845171,0.006384113,0.004015079,-0.002489501,-0.013040717,0.005331072,-0.002511252,-0.011285407,0.000935388,0.000251951,-0.020167728,0.003463536,-0.00886539,0.013745019,0.014595898,0.015764608,-0.025130185,0.004018315,-0.000670195,-0.006591723,0.026264428,0.017684406,-0.005010422,0.00407502,0.007436861,-0.018357724,0.008144149,-0.001033132,-0.028272261,0.008040597,0.005997142
SACI_RS03565,-0.005964819,-0.005700515,-0.00064632,0.006078154,0.004844745,0.007651959,-0.018500216,-0.007147838,0.017311431,0.005142665,0.016960417,-0.010851721,-0.000905888,0.007824568,0.002588989,0.002582014,-0.010566984,0.002793529,-0.008647078,-0.016327683,0.004636783,-0.009459547,-0.018258598,0.007007945,-0.009168782,-0.009019036,0.005144769,0.004008378,0.005563611,-0.002528387,-0.012316718,1.29E-05,-0.007984172,-0.006070023,0.023476179,0.041303672,-0.004060018,-0.001675305,-0.002560122,-0.04419975,-0.0383994,0.005546195,-0.006228083,0.016010434,0.005439218
SACI_RS03570,-0.007574556,-0.007060534,0.011002183,0.017397737,0.002449462,0.010677466,0.000181891,-0.017415452,-0.010256593,0.00077538,0.024514112,-0.011363892,-0.002840317,-0.007882508,0.004341584,0.013933394,-0.011440657,-0.005717251,4.52E-05,0.002580005,-0.003842909,-0.012958637,-0.006297157,-0.006346897,-0.002828592,-0.002738299,0.000535172,0.008112872,0.000735821,-0.011583932,-0.012287254,0.005810179,-0.005696587,-0.004150461,-0.003315225,-0.022190949,0.009351824,-0.011074548,0.009282039,-0.00433032,-0.005724801,0.006494266,0.015042954,0.007309882,-0.002404951
SACI_RS03575,-0.003792967,-0.011852521,-0.010590627,-0.012576855,0.011980243,-0.015356836,-0.006819811,0.005558311,-0.00516517,-0.004747557,0.003303677,0.011565935,-0.005776788,-0.001300269,-0.003634548,0.001918991,-0.023746228,-0.004396612,0.162645849,0.004575015,-0.013611711,0.013392859,-0.003032311,-0.003926598,0.008456404,0.009704497,0.001484005,0.004386699,0.00242251,0.005494643,0.006834299,0.010466372,0.018816114,-0.0054439,-0.009660941,-0.005375977,0.007007824,0.002428378,-0.009231052,-0.023477561,-0.001051764,0.003902221,0.000457756,0.016638584,0.02007582
SACI_RS03580,-0.01500597,0.006064101,-0.004821327,-0.011286935,-0.008748235,-0.020904456,-0.014391485,-0.015624182,-0.014897817,0.014845878,0.008235934,-0.010240575,0.010035663,0.014255606,-0.001897935,0.006115045,0.005582709,0.003321801,-0.004900548,-0.003669366,0.001753728,-0.036642062,-0.021354995,-0.0052206,-0.020432745,-0.023834204,0.013512498,-0.004789682,-0.008313791,-0.004721603,-0.006421123,0.006561319,0.01028353,-0.000979646,0.056617136,-0.021526043,-0.019807383,0.028416962,0.028707199,-0.015990704,0.002219319,-0.005645078,0.004926228,0.005229277,0.002994293
SACI_RS03585,-0.001400013,-0.003653196,0.010871554,-0.018639414,-0.010742364,-0.004380722,-0.002012104,-0.001812944,0.012445033,0.007284503,0.010059095,-0.01267891,-0.009192092,-0.007652353,0.008307744,0.00902748,-0.01097296,0.019572739,-0.008247356,0.018734586,0.010049644,0.002924588,0.006195153,0.002588564,-0.002610603,0.004726621,0.00479664,-0.009705073,-0.006841819,-0.000164225,0.002991319,0.013114536,-0.011229197,0.005848956,-0.00870763,0.002671717,-0.001135182,-0.003706236,-0.01217674,0.005549222,-0.011639014,-0.003128786,0.002215066,-0.011549345,0.007794977
SACI_RS03590,0.0060545,-0.008132879,0.004523908,-0.007493691,-0.002028396,-0.000308293,-0.004046318,0.002572369,-0.009902988,0.003993711,0.004521917,0.000492052,-0.007704291,-0.024507602,-0.009396884,-0.012691005,-0.016091265,-0.000253072,0.002054962,0.001741363,-0.004255409,0.002543901,0.025201231,0.008355703,0.006843842,-0.005039359,0.014287763,-0.006965738,0.005594749,0.010217524,0.007113978,0.025489268,-0.011216518,-0.007371115,0.002612256,0.076803853,0.014227935,-0.001332949,-0.002692465,0.008207249,-0.011360022,0.004613292,0.032931008,-0.006154274,0.00417243
SACI_RS03595,-0.012322831,-0.011995628,-0.01001382,-0.004655874,0.011799558,0.000415703,-0.005624026,0.010648045,-0.000567677,0.017001634,0.006354107,0.005809317,-0.006565008,-1.68E-05,-0.017587539,-0.009637429,0.010687712,0.037025966,0.001124253,0.004429987,-0.002125161,-0.019558681,0.008806604,0.009232149,0.003057344,-0.010221575,-0.00669156,0.01021349,0.000286434,0.001590502,-0.012361951,0.005193883,0.001137723,-0.006443085,0.000802147,0.002961254,-0.005496326,0.015022299,-0.016558201,0.013874572,0.0188856,0.00367832,-0.017476229,0.007834637,-0.004277233
SACI_RS03600,0.000606038,-0.002745999,-0.009524068,-0.015261628,0.016865957,0.014138112,-0.003026598,0.002363173,-0.004471541,-0.029098454,-0.014387924,-0.012437047,-0.027130553,0.180626068,0.013327708,-0.009706165,-0.023468008,0.082261474,0.010219125,0.007347887,-0.010885659,-0.03288375,0.028448803,0.018611881,-0.005178461,-0.006197951,0.034336837,0.009114363,-0.001121486,-0.024755161,-0.022250143,0.000368733,-0.0173247,-0.015132385,0.001520926,-0.000608712,0.037986807,0.02381766,0.008125261,0.014798527,0.027829557,-0.023712729,0.059032803,-0.015721294,-0.020741475
SACI_RS03605,0.006508772,-0.027710475,-0.000960385,0.02074019,0.005093975,0.020391469,-0.002416265,-0.005157561,-0.004075887,0.043053407,-0.011790714,-0.006464474,-0.011196978,0.255120125,0.004888379,-0.014975003,-0.010071354,0.031301026,0.010401745,0.000727112,-0.019417282,0.014416672,0.0031406,0.013511964,0.007637299,0.017390547,-0.016749692,-0.003539229,0.001343957,0.009070135,-0.008041447,0.025306969,-0.010838567,0.012306186,0.015134935,-0.002920204,0.016325074,0.015310872,-0.0002872,0.026390848,-0.017577294,0.011305534,0.020242914,0.012375807,-0.024506765
SACI_RS03610,-0.004178601,-0.023555784,-0.004256365,0.017353166,0.001523009,0.007879764,-0.008354536,-0.029580653,-0.014002644,0.00984349,-0.02101162,-0.002992027,-0.00199266,0.198733654,0.001580814,-0.02351853,-0.009369941,0.016466285,0.010722368,-0.014983531,-0.019434287,0.040854444,-0.000647348,0.00891364,0.009723554,-0.003790589,-0.007130288,0.005409737,-0.005950279,0.004395626,-0.01588089,0.027318769,-0.008793747,0.010694608,0.007705647,-0.014575317,0.007364378,0.015351241,0.008820861,0.008433679,-0.013817326,-0.002763505,-0.014025774,0.007985402,-0.025995244
SACI_RS03615,-0.005743233,-0.02426128,0.010168101,0.00746149,0.010182444,-0.006222864,-0.000230291,-0.025901021,-0.024950191,0.003792694,-0.017889063,0.004833542,-0.001719857,0.141286906,-0.003556485,-0.019316976,0.000703334,0.010238164,0.004166035,-0.005148423,-0.024769418,0.005440548,0.037623707,0.004095894,-0.015594981,-0.010228941,-0.005985182,-0.003286794,-0.010028505,0.019865402,-0.006676818,0.013959431,-0.005778937,0.006443012,0.031408101,0.000734519,0.005186423,0.023088266,0.011414964,-0.002023732,1.02E-05,-0.012748865,-0.018469083,0.012472806,-0.042793275
SACI_RS03620,-0.005410473,0.04982567,0.005441348,-0.002306025,0.000882669,0.000962955,-0.005548186,0.006796401,-0.006270887,0.002817832,0.007274628,-0.016736832,-0.015631372,0.031309318,0.001578163,0.005245185,-0.012549207,0.01236927,0.001241429,-0.020766078,0.004879089,0.001042516,0.001975752,-0.010512051,0.010044402,-0.003366043,0.001511408,0.008123639,-0.001091303,0.001859081,0.003625151,0.006959062,-0.013333816,-0.006361219,-0.000889235,-0.006886414,0.011378095,-0.012313388,0.000773827,0.005198294,-0.007966703,0.017500299,-0.011120406,-0.002925702,-0.006435579
SACI_RS03625,-0.021045994,0.010953915,-0.008891807,-0.005850877,0.006276485,-0.009040595,0.014196546,-0.008773282,0.012512246,0.012614862,0.021094072,0.00392907,-0.005755449,0.001337141,-0.010504705,-0.005891675,0.000169743,-0.00739299,-0.003408283,-0.010891331,0.002596489,-0.013214197,-0.003143728,-0.00163404,-0.001317863,-0.005813081,-0.008478743,-0.007340724,-0.001894661,-0.004816432,-0.032388858,-0.011162203,-0.018457587,-0.010740174,-0.00632319,0.004096895,-0.00902787,-0.015246203,-0.038184911,-0.005298479,-0.001829332,-0.00553826,0.014017831,0.002043571,0.000381728
SACI_RS03630,-0.00953335,-0.003291075,0.009528661,-0.009679056,-0.006756598,-0.003989398,0.006699306,0.000726931,0.005288859,0.031359354,0.010977576,0.02207432,0.003670059,-0.020937887,-0.025099113,-0.043506081,-0.02950341,0.002755184,-0.000856795,-0.020664349,0.007927798,-0.043372665,-0.012595917,-0.004121415,0.003591808,0.001043681,-0.002440814,-0.015417002,-0.025108545,-0.010078981,-0.034336027,-0.003564404,-0.020183183,-0.019068516,0.001180409,0.102867706,-0.005040571,-0.016598103,-0.022902934,-0.007746659,-0.002337718,0.0119384,-0.017978975,0.007625698,0.002479834
SACI_RS03640,-0.002459603,-8.42E-05,0.003121361,0.008353272,0.020545302,0.021396706,0.00981884,-0.008355943,-0.028364285,0.026904821,-0.006338514,0.015055383,-0.024332584,0.01803301,-0.007080998,-0.001494172,0.011617154,-0.004078025,0.027470922,-0.00152061,-0.007620716,-0.041926266,0.014674382,-0.014038225,0.064341332,-0.003765773,-0.017085301,-0.002398621,-0.005831318,-0.002758261,-0.023749217,-0.030402612,-0.030060875,-0.007745347,2.27E-05,-0.00387871,-0.005363587,-0.036700065,-0.029641451,-0.008705819,0.019877457,0.007210393,0.001777078,0.016340104,-0.00245645
SACI_RS03645,0.005101294,-0.01162579,0.005009751,-0.014216002,-0.001454927,0.009201954,-5.58E-05,-0.009377381,-0.007008252,0.006771349,-0.004209639,0.0020152,-0.019529302,0.000286606,0.008876489,0.010623376,-0.007811857,0.002475589,0.004381721,0.002164164,-0.001218615,-0.00615697,-0.004257561,-0.004733689,0.0082661,0.009863444,0.001897195,0.000726919,-0.000179139,-0.004089279,-0.008787685,-0.007448791,-0.005876291,-0.014421333,-0.004253402,0.001334696,-0.013776105,-0.018205657,-0.001915377,-0.000190996,-0.000658619,-0.00294403,0.014920166,-0.000107833,-0.004755231
SACI_RS03655,-0.00119188,-0.009971844,0.001398285,-0.012536414,-0.000984911,-0.011462564,0.009411465,0.010187615,0.005062905,-0.017954251,0.009335608,-0.003440822,0.012262977,0.026854779,-0.003423401,-0.010467656,-0.000523066,-0.012685599,-0.008583499,0.001521155,0.001089932,0.004570399,0.001369583,-0.001132931,-0.005655716,0.008467206,0.005998142,-0.00684397,-0.010892281,0.00582652,0.011321889,-0.019901091,0.000307443,-0.015786311,-0.006855583,-0.002695907,0.002315928,-0.006832295,-0.022756658,-0.004548044,-0.004610745,-0.005789262,-0.006317252,-0.001271982,-0.02048669
SACI_RS03665,-0.003930486,-0.017780346,0.01507126,-0.015748042,-0.013122628,0.001320922,-0.00201992,0.005995256,-0.009568342,0.000702088,0.007852176,-0.009464374,0.004429843,-0.00884135,0.001567982,-0.013499731,0.00536801,-0.004826741,-0.000727087,0.002736024,-0.010512497,-0.012828303,-0.003456435,0.000466594,0.017144733,0.01368665,-0.008850539,-0.004731133,0.032694479,-0.000940759,0.019791668,0.025150452,0.01282079,-0.024034194,-0.002154932,-0.016229906,-0.004874307,-0.002395333,0.003825247,-0.007859829,0.001755822,-0.010975136,0.030487667,-0.019349151,0.013888171
SACI_RS03670,-0.009556055,-0.003974348,-0.016483552,0.00740575,0.000736798,0.00078762,0.010424663,-0.001552611,-0.030350047,0.000861062,-0.030419334,0.003739675,0.011253415,-0.002127162,-0.000748357,0.009896204,0.022460253,-0.009799607,-0.002746309,-0.012473767,-0.011739323,0.005974353,0.005181019,-0.004747383,0.004379738,-0.004560291,0.014157467,-0.011855189,-0.003301088,-0.008046868,-0.018303255,-0.028099584,0.020132857,-0.00970876,-0.003766058,-0.020509502,-1.09E-06,0.005553904,-0.003338939,-0.014002271,-0.008574478,0.007317206,-0.000101592,-0.008545217,-0.015665511
SACI_RS03675,0.002810976,-0.010275523,-0.012108972,-0.001061763,0.007832979,-0.007937141,0.001064878,0.00379439,-0.004135297,0.002117893,-0.007592982,-0.01161149,-0.009281603,0.016907137,0.000627066,-0.009139235,-0.014422726,-0.004504133,-0.007951634,0.000911171,0.000864166,-0.001909746,-0.004433984,-0.002816051,0.00537799,0.008358621,0.006286761,0.000503654,-0.012482855,-0.003115383,-0.002059076,-0.01529529,0.000106865,-0.008955692,-0.008538513,0.024801244,-0.012576668,-0.022731462,-0.012718968,0.002763918,-0.006226843,-0.007964368,-0.012489708,0.002317682,1.07E-05
SACI_RS03680,-0.011050495,-0.001404107,-0.014384739,-0.002040461,0.005641386,-0.011001445,0.002244667,-0.00769842,-0.003589098,-0.003587429,0.002210596,-0.013752004,-0.005866349,0.013606289,0.004051915,-0.007684274,0.000454772,-0.017368837,-0.009050439,-0.00552379,0.010459216,0.006930927,-0.002706223,-0.000384618,0.001821373,-0.000863444,0.001562164,-0.000703625,0.002688803,-0.003392587,0.009417231,-0.004632065,0.016759257,-0.015120065,-0.0106388,0.003051778,-0.006554092,-0.010643605,-0.020024763,-0.010927756,-0.005871886,-0.004656649,-0.010511186,-0.01038773,-0.012290174
SACI_RS03685,-0.001464927,-0.002804378,0.008050461,-0.017839172,-0.004371975,-0.005024199,0.007122798,0.005799514,0.024441515,0.001422842,-0.007535995,-0.017877626,0.001919567,-0.018128618,0.006026301,-0.004252753,-0.019850515,0.00597254,-0.00755488,0.022643455,0.001619272,-0.016287196,0.011089946,0.018037742,0.00793243,0.020995598,0.014469324,0.00140504,-0.0097948,0.00542877,-0.001199671,0.007074427,-0.011234919,-0.005857256,0.009512291,0.010392125,0.011593026,-0.016175598,-0.006644678,-0.000311616,0.001688754,-0.002326108,-0.00774997,0.005065359,-0.001130177
SACI_RS03690,0.021643568,-0.00106532,0.005860729,-0.026129038,-0.011389948,0.000648018,0.000201477,0.018682586,0.031663312,-0.00550912,0.015012312,-0.002230928,-0.010960273,-0.01352458,-0.013296818,0.00925209,-0.01638359,-0.030314505,-0.006879226,0.006362534,-0.004822502,-0.032351983,0.033735184,0.020613455,0.019103397,0.022455009,0.012333515,0.007132065,-0.008116546,0.003172241,-0.010165653,0.022690067,-0.007718599,-0.015638173,0.008687969,0.034997889,0.02677031,-0.011713397,-0.019399809,-0.000457604,-0.00739813,0.029886939,-0.008317192,0.000493253,-0.000403109
SACI_RS11585,-0.009868798,-0.002044168,-0.011542576,-0.004219024,0.003075113,0.011042015,-5.57E-05,-0.000178128,-0.021568006,0.000700706,0.015617509,-0.001974385,-0.008258207,-0.024580387,-0.008696647,0.006224039,-0.016719725,0.019296887,-0.007535702,-0.010687186,-0.014626045,-0.03211077,-0.006961168,0.004769206,0.004720422,-0.012477604,0.003793892,0.000104847,-0.011752399,1.97E-06,-0.005955673,-0.003376755,0.00402561,-0.005322166,-0.000461504,0.047060873,0.008112302,0.00902683,-0.003393609,-0.005450199,-0.013775704,0.002251483,0.001813072,-0.006922475,-0.010579096
SACI_RS03695,-0.014558171,-0.00834227,-0.011070393,-0.00523596,-0.008872968,0.003185656,0.008097949,0.004462248,-0.009937183,0.004927419,-0.010922551,-0.006101281,0.004461717,-0.026249222,-0.004020657,-0.003493868,0.017985404,0.018287079,-0.010118175,0.006570807,0.013094759,-0.023463956,-0.007507431,-0.017372483,0.003240848,-0.004001351,-0.010684848,-0.013144297,-0.005685578,-0.000886315,-0.013995222,-0.009885789,0.007089979,-0.007290684,0.003983672,0.00402026,-0.002814746,0.000262246,-0.008560968,-0.000680955,0.015449114,0.001005439,0.022750602,0.000981252,-0.003788746
SACI_RS03700,-0.006101759,0.001276742,0.004875529,0.005846852,0.00076489,-0.001758553,0.010364203,0.006624406,-0.000204098,-0.003008848,0.007313249,-0.006153535,-0.00809097,-0.007106981,-0.00177371,0.008944858,-0.000176901,0.014578591,-0.003521025,0.003274628,-0.000962516,0.027060844,0.005745457,0.003548203,0.003732317,-0.001745384,-0.006938591,0.001249454,-0.005438038,-0.000816423,-0.007887093,-0.007996962,-0.008431161,-0.001621474,-0.002267952,-0.004340302,-5.36E-05,-0.003372287,-0.004749447,-0.002556484,0.006790717,-0.000389833,-0.005687551,0.001168005,0.009023921
SACI_RS03705,-0.007495024,-0.01950969,0.013039448,0.012288723,-0.006089105,0.001830357,-0.002469729,0.039224158,-0.006836746,-0.001982002,0.004829713,0.000963829,0.010826538,-0.060605172,0.001233888,-0.012207085,-0.005262012,0.052176221,0.014041715,-0.01551696,0.000236298,0.047754157,-0.020495502,0.002842866,-0.013152969,-0.014475047,0.001139988,0.003737391,-0.024644287,-0.00619616,0.007807832,0.023145058,-0.00567168,-0.00100622,0.008044891,0.090768839,-0.003057491,-0.010012346,-0.019681955,-0.010008165,0.003150236,0.014118957,-0.008146257,0.034280166,0.007734699
