Source,Target,Weight
tsaD,carB,-0.02709398304768394
tsaD,nadC,0.02798444059862168
tsaD,hemL,0.08961327386721406
tsaD,rpsB,-0.014623654286267438
tsaD,pyrH,0.05810612413718688
tsaD,rnhB,0.054263561088131816
tsaD,proS,0.0309485463939241
tsaD,prpD,0.022001620787200044
tsaD,hemB,0.023749986321239334
tsaD,ribD,0.06525178457224273
tsaD,ribE,0.09643031710026131
tsaD,amtB,0.04270769919375186
tsaD,apt,0.045100855735734455
tsaD,adk,0.06465025887059424
tsaD,purK,0.11343877691808597
tsaD,purE,0.10055783927297124
tsaD,cysS,0.10208607113127087
tsaD,lipA,0.028010301964041476
tsaD,miaB,0.16227720414887128
tsaD,sucC,-0.028805263721006304
tsaD,sucD,-0.04616122571129637
tsaD,nadA,0.044737934664017556
tsaD,rarA,-0.043937665652288516
tsaD,serS,-0.029968762611066308
tsaD,yccX,0.003702125005698102
tsaD,rutF,0.009429894276780282
tsaD,ymdB,-0.026931824479420274
tsaD,prs,-0.02703584008053851
tsaD,hemA,0.07295309208197114
tsaD,trpB,0.0027121727304415914
tsaD,trpC,-0.05322511317543665
tsaD,trpD,0.008926144584807868
tsaD,acnA,-0.03971458514309441
tsaD,pheT,0.03568202356479601
tsaD,pheS,0.03602327459726276
tsaD,thrS,-0.024188842363391902
tsaD,nadE,0.0007647339986914813
tsaD,yoaA,0.12381154917137539
tsaD,argS,0.11195820848197861
tsaD,hisG,-0.05403495002006695
tsaD,hisD,-0.019135646868875027
tsaD,hisB,-0.044464463091890595
tsaD,hisF,-0.05443345576207428
tsaD,hisI,-0.024469008822592262
tsaD,rfbC,0.07666167356819586
tsaD,mrp,0.08468687544191103
tsaD,metG,0.056527911128320195
tsaD,yfcH,-0.002371634020142421
tsaD,aroC,0.043650435426788495
tsaD,purC,-0.0037814902556733655
tsaD,upp,0.1258790329065703
tsaD,purM,0.05061674830648212
tsaD,hisS,0.03775940937068201
tsaD,ndk,-0.01780727016777054
tsaD,suhB,0.137185654017348
tsaD,nadB,-0.0071580606627543114
tsaD,pheA,-0.037270490805853214
tsaD,ffh,0.06558071221710127
tsaD,cysD,-0.019532500672142468
tsaD,cysH,-0.03613974438930978
tsaD,pyrG,-0.004201367322410846
tsaD,fau,0.00864999117245254
tsaD,pgk,-0.007112274009446446
tsaD,rdgB,0.11107475526128549
tsaD,truB,0.08776018664050908
tsaD,nusA,0.12237443767249673
tsaD,argG,-0.021416865882177526
tsaD,glmM,0.01942621243101839
tsaD,rpsI,-0.018761511585267555
tsaD,rplM,0.020943598097715586
tsaD,rpsD,-0.05763150603595756
tsaD,rpsK,-0.006811486075574608
tsaD,rpsM,-0.033977429594885214
tsaD,secY,-0.02191820602333924
tsaD,rpsE,-0.03906476163099903
tsaD,rplF,-0.014152997254984635
tsaD,rpsH,-0.040849369651750886
tsaD,rplE,-0.02016742086155451
tsaD,rplN,-0.0046613624351364005
tsaD,rpsC,-0.028229298544408803
tsaD,rpsS,-0.04506458695770169
tsaD,rplB,0.001982322342607526
tsaD,rplW,0.016383943615835655
tsaD,rplC,-0.01308310477691052
tsaD,rpsJ,-0.008518227791339048
tsaD,rpsG,0.022041374580214643
tsaD,pabA,0.07717222994119667
tsaD,aroB,0.055665181605617134
tsaD,ftsY,0.04422236544483214
tsaD,dfp,0.07149004719079323
tsaD,pyrE,0.017620388411649014
tsaD,recF,-0.02167542677735853
tsaD,atpD,-0.009615096658025072
tsaD,ilvC,-0.0024046324163222487
tsaD,rfe,0.04265198510830979
tsaD,metE,-0.07124414340550571
tsaD,tatC,0.054450415310556464
tsaD,glnA,0.06800538724931177
tsaD,argC,-0.05461182784190695
tsaD,argB,-0.013990361373751104
tsaD,argH,-0.014932456124279304
tsaD,birA,-0.02115010278119553
tsaD,rplK,0.05050284230113832
tsaD,rplJ,0.010670606082754067
tsaD,rpoB,-0.07887541485093628
tsaD,rpoC,-0.11311977285287916
tsaD,thiC,-0.02236573703952499
tsaD,purD,0.03377316746950689
tsaD,yjbQ,-0.036326182942044795
tsaD,nnr,0.0519777377662289
tsaD,hflX,0.009806260741390007
tsaD,purA,-0.04277385473725811
tsaD,msrA,-0.07391327880223497
tsaD,ppa,-0.015965189129367893
tsaD,pyrB,-0.03814368429480635
tsaD,valS,-0.004039418102065683
tsaD,rph,0.06401149216541972
tsaD,purL,0.04041205013188831
tsaD,hemC,0.07367569324830434
ftsH,gltB,0.0018395273583512088
ftsH,rtcB,-0.004669436007748001
ftsH,glmS,0.008322470102812134
ftsH,fdhD,-0.04501857012657425
ftsH,tpiA,0.0015521443359721024
ftsH,radA,-0.04292292805217505
ftsH,glpG,0.14601478950338548
ftsH,ilvD,-0.009906710957314687
ftsH,ysgA,-0.02860109506253352
ftsH,ileS,0.07739764426061119
ftsH,carA,0.010954380877961559
ftsH,carB,0.0027584788419492043
ftsH,nadC,-0.03324499132334933
ftsH,hemL,0.020666802949019784
ftsH,rpsB,0.026172838828450628
ftsH,pyrH,0.0423003361914418
ftsH,rnhB,-0.01109470644243542
ftsH,proS,0.05033868735933416
ftsH,prpD,0.0021064153935293926
ftsH,hemB,0.13515509479887294
ftsH,ribD,-0.01439669146650876
ftsH,ribE,0.08123698811149102
ftsH,amtB,0.00858126986188917
ftsH,apt,0.0719765844834192
ftsH,adk,0.03525953264003319
ftsH,purK,-0.025215195605411463
ftsH,purE,-0.02356625763115739
ftsH,cysS,-0.022032515534569124
ftsH,lipA,-0.01939052735543602
ftsH,miaB,-0.010493940975696827
ftsH,sucC,0.017548180150107343
ftsH,sucD,0.04781429012834877
ftsH,nadA,-0.023940234561488676
ftsH,rarA,0.05209650143867069
ftsH,serS,0.07419254208627661
ftsH,yccX,-0.0920256126019124
ftsH,rutF,-0.08960050940995756
ftsH,ymdB,-0.08775549921429189
ftsH,prs,0.01256514465825343
ftsH,hemA,0.06875942906842901
ftsH,trpB,-0.04208040435200898
ftsH,trpC,-0.02537388486926709
ftsH,trpD,0.01810600457002844
ftsH,acnA,0.06413357550165574
ftsH,pheT,0.041261615684988186
ftsH,pheS,0.035312236481787426
ftsH,thrS,0.10329825892423734
ftsH,nadE,0.05303130070234939
ftsH,yoaA,0.04531149938430816
ftsH,argS,0.026778351113738153
ftsH,hisG,-0.01738275784751135
ftsH,hisD,-0.0578733013397123
ftsH,hisB,-0.020482186235726566
ftsH,hisF,-0.053554858333103306
ftsH,hisI,-0.018348918040415597
ftsH,rfbC,-0.06690650194925424
ftsH,mrp,0.038607846114619454
ftsH,metG,0.09958667269684401
ftsH,yfcH,-0.048383905606099314
ftsH,aroC,-0.07869945128659593
ftsH,purC,-0.008386809334394354
ftsH,upp,-0.05685209170668489
ftsH,purM,0.0363706903293176
ftsH,hisS,-0.012271105538741339
ftsH,ndk,-0.0584269583898678
ftsH,suhB,0.007332528830875879
ftsH,nadB,-0.03519300394118804
ftsH,pheA,-0.05450866381275917
ftsH,ffh,0.13411160964030222
ftsH,cysD,-0.06246994964651311
ftsH,cysH,0.011933586667504959
ftsH,pyrG,0.13940341633926484
ftsH,fau,0.04551926133547835
ftsH,pgk,-0.0028241256058124465
ftsH,rdgB,0.1378702977810326
ftsH,truB,0.09162141070754867
ftsH,nusA,0.18662000833249962
ftsH,argG,0.03107877053310905
ftsH,glmM,0.09039688435718546
ftsH,rpsI,0.01902929876747496
ftsH,rplM,0.03176461984360987
ftsH,rpsD,0.014441009601782196
ftsH,rpsK,0.04542149924718355
ftsH,rpsM,0.038173541042257474
ftsH,secY,0.06638635617216193
ftsH,rpsE,0.025678166913861784
ftsH,rplF,0.05768165035397855
ftsH,rpsH,0.021101901770469413
ftsH,rplE,0.08519325545223921
ftsH,rplN,0.03950397144142619
ftsH,rpsC,0.11741639723898767
ftsH,rpsS,0.08732756241926375
ftsH,rplB,0.08277520730230886
ftsH,rplW,0.062473817608973505
ftsH,rplC,0.08651944925575289
ftsH,rpsJ,0.08144253389961384
ftsH,rpsG,0.06201553937124343
ftsH,pabA,-0.011483473822468462
ftsH,aroB,-0.013517119346031429
ftsH,ftsY,0.12044607102665765
ftsH,dfp,-0.015371371227644719
ftsH,pyrE,0.005050214459319248
ftsH,recF,0.08632875242260128
ftsH,atpD,0.07237727366974821
ftsH,ilvC,-0.019893054564880212
ftsH,rfe,-0.05723551552247841
ftsH,metE,0.0044727991060795474
ftsH,tatC,0.06298915402977788
ftsH,glnA,0.03164684463020515
ftsH,argC,-0.00660189837050252
ftsH,argB,0.01864096045664885
ftsH,argH,0.04218567350180238
ftsH,birA,-0.007179798016690075
ftsH,rplK,0.0959916883266038
ftsH,rplJ,0.07651319142334714
ftsH,rpoB,0.07902204820046113
ftsH,rpoC,0.06299128446421201
ftsH,thiC,-0.01876655218230389
ftsH,purD,0.014468812136528472
ftsH,yjbQ,-0.020932773850816915
ftsH,nnr,0.02248010178370892
ftsH,hflX,0.2393517125977653
ftsH,purA,0.0754774452468137
ftsH,msrA,0.09264411054739681
ftsH,ppa,-0.011119806713713664
ftsH,pyrB,-0.0474860103933192
ftsH,valS,0.07338808907439677
ftsH,rph,0.012478945614901954
ftsH,purL,-0.008243861756332307
ftsH,hemC,0.10762223936044447
gltB,rtcB,-0.09882325012517629
gltB,glmS,0.017048468794077114
gltB,fdhD,0.020982497094181384
gltB,tpiA,-0.036848855962208306
gltB,radA,0.061125751985892054
gltB,glpG,-0.07519426800202098
gltB,ilvD,0.13391704539699986
gltB,ysgA,0.019811893082122223
gltB,ileS,0.07465236493257267
gltB,carA,0.13998706464962557
gltB,carB,0.15280807282614858
gltB,nadC,0.04816639788510152
gltB,hemL,-0.004410348273873127
gltB,rpsB,-0.015332148786855406
gltB,pyrH,-0.022241942960356705
gltB,rnhB,-0.03631661795657235
gltB,proS,-0.03364190125640074
gltB,prpD,0.01124169922163323
gltB,hemB,-0.031145775885013136
gltB,ribD,0.055788182352228356
gltB,ribE,0.09181783487933401
gltB,amtB,0.10654391497261706
gltB,apt,-0.06170149235316993
gltB,adk,-0.007691971227204324
gltB,purK,-0.0012299298727573192
gltB,purE,-0.04240656820718122
gltB,cysS,-0.026198333621018786
gltB,lipA,0.033940536441471256
gltB,miaB,0.055980717017348025
gltB,sucC,0.007211760005598523
gltB,sucD,7.176794630583585e-05
gltB,nadA,0.04113652204832674
gltB,rarA,0.013619817125806424
gltB,serS,-0.06687386603343651
gltB,yccX,0.004282223875565237
gltB,rutF,0.04076400464471567
gltB,ymdB,-0.002052504438711664
gltB,prs,-0.03052813313811718
gltB,hemA,0.06486896187495926
gltB,trpB,0.09378033611740798
gltB,trpC,0.09589177847129932
gltB,trpD,0.09964742915497535
gltB,acnA,-0.02035273262571261
gltB,pheT,0.05482699409307956
gltB,pheS,0.027524827363992307
gltB,thrS,0.035910747198741926
gltB,nadE,-0.08723923381512348
gltB,yoaA,0.00883896395947158
gltB,argS,0.06557520690039854
gltB,hisG,0.050312312254544245
gltB,hisD,0.08209107121036283
gltB,hisB,0.06742869477139106
gltB,hisF,0.05781202524118334
gltB,hisI,0.05207305800594923
gltB,rfbC,0.028599138721798277
gltB,mrp,-0.048785948749803874
gltB,metG,0.037231311195197084
gltB,yfcH,0.044581543190846486
gltB,aroC,0.09010286586902451
gltB,purC,0.014325303998813751
gltB,upp,-0.019573559128546577
gltB,purM,0.020449778073131347
gltB,hisS,-0.003973333934751046
gltB,ndk,-0.03961001939184157
gltB,suhB,0.009178247187600654
gltB,nadB,0.07367143232999367
gltB,pheA,0.07740520428258595
gltB,ffh,0.00024208771963303306
gltB,cysD,-0.0003926475495685301
gltB,cysH,0.04137315105280648
gltB,pyrG,0.06916122430645862
gltB,fau,-0.005037604951046655
gltB,pgk,-0.000897669606792239
gltB,rdgB,0.008797555164133431
gltB,truB,-0.021308688077679598
gltB,nusA,0.051549561218804836
gltB,argG,0.18571940304294066
gltB,glmM,0.10455503881032381
gltB,rpsI,0.0020252965540235005
gltB,rplM,0.011466112282912735
gltB,rpsD,0.041945375366838476
gltB,rpsK,0.012213110728170731
gltB,rpsM,0.03604191437668018
gltB,secY,0.016865480271061706
gltB,rpsE,0.07379927084028531
gltB,rplF,0.0765287500280806
gltB,rpsH,0.0756714798419596
gltB,rplE,0.07840290561910583
gltB,rplN,0.07923215244467424
gltB,rpsC,0.04575553551289865
gltB,rpsS,0.019478857539096603
gltB,rplB,0.059106497285596825
gltB,rplW,0.03210074049594102
gltB,rplC,0.04996890794645482
gltB,rpsJ,0.01663646415675177
gltB,rpsG,0.04474457278898459
gltB,pabA,0.055566082159913106
gltB,aroB,0.09641102693210513
gltB,ftsY,-0.006608141778736232
gltB,dfp,0.0893646583996531
gltB,pyrE,-0.029320055449884506
gltB,recF,-0.005371381345023726
gltB,atpD,-0.03822661045480521
gltB,ilvC,0.2637527139765122
gltB,rfe,-0.08209077730034872
gltB,metE,0.02874797051600383
gltB,tatC,-0.0973866327607071
gltB,glnA,0.028537450131472134
gltB,argC,0.10618920525341186
gltB,argB,0.1557053848597996
gltB,argH,0.20937752935354528
gltB,birA,-0.014915548613305893
gltB,rplK,0.026912637714161632
gltB,rplJ,0.03032949994258394
gltB,rpoB,0.055573759540850594
gltB,rpoC,0.028524619823644917
gltB,thiC,0.08637131349438792
gltB,purD,0.029085992871322495
gltB,yjbQ,-0.07857039124638546
gltB,nnr,-0.0015666225093297946
gltB,hflX,-0.03552212814476176
gltB,purA,0.02959442702936314
gltB,msrA,-0.08878693971362882
gltB,ppa,-0.01634091069379236
gltB,pyrB,0.003938925469050295
gltB,valS,0.05536525657051155
gltB,rph,-0.002203507768289072
gltB,purL,-0.014762796058235805
gltB,hemC,0.05460091715139338
rtcB,glmS,-0.012259476328625302
rtcB,fdhD,0.042507513195064864
rtcB,tpiA,-0.011242643468492
rtcB,radA,0.022206206585665373
rtcB,glpG,0.05305209118082739
rtcB,ilvD,0.001999889428554055
rtcB,ysgA,0.025170341754186455
rtcB,ileS,0.05609647745642115
rtcB,carA,0.00538423499298197
rtcB,carB,0.0033824494652312637
rtcB,nadC,-0.12737009282971481
rtcB,hemL,0.1315700483463447
rtcB,rpsB,0.04268201991113823
rtcB,pyrH,-0.10112230461399511
rtcB,rnhB,-0.009189248458440852
rtcB,proS,0.004288018247198847
rtcB,prpD,0.0051373833434565875
rtcB,hemB,0.016541400446998627
rtcB,ribD,-0.02051052781890043
rtcB,ribE,-0.004419539984570435
rtcB,amtB,-0.009070121312020157
rtcB,apt,-0.04100174649386429
rtcB,adk,-0.04496178280332432
rtcB,purK,-0.04532210318434293
rtcB,purE,-0.028826534081630936
rtcB,cysS,0.03898252408977381
rtcB,lipA,-0.012127573838038292
rtcB,miaB,-0.06033968118623075
rtcB,sucC,0.040562754161529525
rtcB,sucD,0.02689686126995625
rtcB,nadA,-0.014427766940656483
rtcB,rarA,-0.011497667816485053
rtcB,serS,-0.048179944155192125
rtcB,yccX,0.007274703176851814
rtcB,rutF,-0.0041675297717076645
rtcB,ymdB,-0.023948503348571893
rtcB,prs,0.021444408407717438
rtcB,hemA,0.041801027773959464
rtcB,trpB,-0.013400425579903858
rtcB,trpC,0.020089626370690197
rtcB,trpD,0.023754589255402126
rtcB,acnA,0.005376392609205293
rtcB,pheT,0.04561041646402154
rtcB,pheS,0.06914009776334208
rtcB,thrS,-0.007502100749294556
rtcB,nadE,-0.043779095159781546
rtcB,yoaA,0.04453993414422537
rtcB,argS,0.07109031436838449
rtcB,hisG,0.02760421576819078
rtcB,hisD,0.02606215082114879
rtcB,hisB,0.03462249083573989
rtcB,hisF,-0.006605222766701008
rtcB,hisI,-0.024420846917385827
rtcB,rfbC,0.03297790760306209
rtcB,mrp,-0.02042627978339786
rtcB,metG,0.09916724391133093
rtcB,yfcH,0.00022759275532906233
rtcB,aroC,0.01652218412269405
rtcB,purC,-0.04814034824682438
rtcB,upp,0.056011563534400316
rtcB,purM,-0.04901622394114283
rtcB,hisS,0.03962398788592211
rtcB,ndk,-0.0011374051478735458
rtcB,suhB,-0.08768738083837771
rtcB,nadB,-0.03066455699594967
rtcB,pheA,0.008648810574904292
rtcB,ffh,0.0696935457674002
rtcB,cysD,-0.006133404578067007
rtcB,cysH,0.011574254812941219
rtcB,pyrG,-0.06496653466739118
rtcB,fau,-0.10934341738842414
rtcB,pgk,-0.026750932735185605
rtcB,rdgB,-0.019526026281453054
rtcB,truB,0.08612020685799794
rtcB,nusA,0.00873553118121514
rtcB,argG,0.024448001054455912
rtcB,glmM,0.025238997295587234
rtcB,rpsI,0.04910321305109761
rtcB,rplM,0.042981278814244246
rtcB,rpsD,0.06533883236952753
rtcB,rpsK,0.035492507889455197
rtcB,rpsM,0.030304834392307797
rtcB,secY,0.06122875545016128
rtcB,rpsE,0.0440823079137832
rtcB,rplF,0.08239612952580572
rtcB,rpsH,0.06926161913012441
rtcB,rplE,0.08409986031653939
rtcB,rplN,0.055657459694110845
rtcB,rpsC,0.09371234764677168
rtcB,rpsS,0.10895316641715097
rtcB,rplB,0.06489194226113441
rtcB,rplW,0.07820657022459354
rtcB,rplC,0.06858699751478459
rtcB,rpsJ,0.07601905449426147
rtcB,rpsG,0.06599335113269739
rtcB,pabA,-0.05931599826468991
rtcB,aroB,0.024411095321205695
rtcB,ftsY,0.055294598461936906
rtcB,dfp,0.0018226983113586834
rtcB,pyrE,-0.03211789175546445
rtcB,recF,-0.001957752083909667
rtcB,atpD,0.0810317154501604
rtcB,ilvC,-0.013934304087520121
rtcB,rfe,0.012441230435354432
rtcB,metE,0.033674063772808654
rtcB,tatC,0.00618684439159418
rtcB,glnA,0.008992460420317022
rtcB,argC,0.03578079153811312
rtcB,argB,0.013189047458797943
rtcB,argH,0.01559189554538262
rtcB,birA,0.0164037084913963
rtcB,rplK,0.04965656916805752
rtcB,rplJ,0.062451214322786316
rtcB,rpoB,0.09770078293186503
rtcB,rpoC,0.085296364882059
rtcB,thiC,-0.016127919154569268
rtcB,purD,-0.05555417106871104
rtcB,yjbQ,-0.03495983031553569
rtcB,nnr,0.03425850886106239
rtcB,hflX,0.04575764458233147
rtcB,purA,0.018065826400170935
rtcB,msrA,-0.012721486598546043
rtcB,ppa,-0.033581057932834564
rtcB,pyrB,0.0026038996089838293
rtcB,valS,0.03622177952873495
rtcB,rph,-0.00032144962034056317
rtcB,purL,0.0424394347795597
rtcB,hemC,0.02335393492505389
glmS,fdhD,0.08871479903468528
glmS,tpiA,0.12703449509395107
glmS,radA,-0.0027111686016423613
glmS,glpG,-0.013809629964758674
glmS,ilvD,-0.008170657106965908
glmS,ysgA,-0.04822720456440554
glmS,ileS,-0.0036853722107172324
glmS,carA,0.010996589504524458
glmS,carB,0.03482778397290861
glmS,nadC,-0.04087498423431245
glmS,hemL,-0.0019132453680745065
glmS,rpsB,0.07960176998732406
glmS,pyrH,-0.013854574612998945
glmS,rnhB,-0.053820789007743085
glmS,proS,0.008652420833795362
glmS,prpD,-0.05400816794831879
glmS,hemB,-0.018382147910302984
glmS,ribD,-0.03595940799532152
glmS,ribE,-0.0015021670276592902
glmS,amtB,0.05658809720121818
glmS,apt,0.015613266812005831
glmS,adk,0.03579563903669995
glmS,purK,-0.01976116650897999
glmS,purE,-0.024038399075882514
glmS,cysS,0.027206173491649194
glmS,lipA,-0.022228988896515724
glmS,miaB,0.08408060812420196
glmS,sucC,-0.053570303824852575
glmS,sucD,-0.05072199667148001
glmS,nadA,0.01681691624001812
glmS,rarA,0.049400936763417835
glmS,serS,0.09009020239902536
glmS,yccX,-0.04797178919660583
glmS,rutF,-0.05385913695952123
glmS,ymdB,-0.09260520341004849
glmS,prs,0.06243729165956618
glmS,hemA,0.08006446461368327
glmS,trpB,-0.015379695204107733
glmS,trpC,-0.04695864498598826
glmS,trpD,-0.052434109967942656
glmS,acnA,0.01836656109969174
glmS,pheT,0.016171868148000243
glmS,pheS,-0.019470452301923086
glmS,thrS,0.039008779105152276
glmS,nadE,0.03462276399103698
glmS,yoaA,0.0013650519671808252
glmS,argS,-0.0032878725107640017
glmS,hisG,0.01325385062017109
glmS,hisD,0.03595596380534067
glmS,hisB,0.04651282949753581
glmS,hisF,0.05284444650603352
glmS,hisI,0.03390152784841813
glmS,rfbC,-0.04418239103465868
glmS,mrp,-0.017318386571971916
glmS,metG,-0.03852315564128967
glmS,yfcH,0.022124543951570173
glmS,aroC,0.11782155664340697
glmS,purC,-0.02359873162446956
glmS,upp,-0.0005968549649391615
glmS,purM,-0.04865474120110393
glmS,hisS,-0.04310967141236807
glmS,ndk,-0.018527299143219527
glmS,suhB,-0.013727097462208116
glmS,nadB,0.01595088428455611
glmS,pheA,0.04524921130869192
glmS,ffh,-0.0011211079739251169
glmS,cysD,-0.016236232213134447
glmS,cysH,-0.014929515092783152
glmS,pyrG,-0.03756180950400692
glmS,fau,-0.02162959818829305
glmS,pgk,0.03165718538795565
glmS,rdgB,0.03199505619768748
glmS,truB,0.014352933906004587
glmS,nusA,0.025736736741688113
glmS,argG,0.0068385884443028086
glmS,glmM,0.0365218307766711
glmS,rpsI,0.028538984374561815
glmS,rplM,0.04505348203116977
glmS,rpsD,0.09209913973077181
glmS,rpsK,0.0994268931071546
glmS,rpsM,0.07094458166326698
glmS,secY,0.020221586121711578
glmS,rpsE,0.0872964983281402
glmS,rplF,0.08521439718093522
glmS,rpsH,0.07661053484806306
glmS,rplE,0.04773966559146215
glmS,rplN,0.06921113961379077
glmS,rpsC,0.07643500323692763
glmS,rpsS,0.053898882139977775
glmS,rplB,0.09945765846668975
glmS,rplW,0.07825873071646765
glmS,rplC,0.07769307004647029
glmS,rpsJ,0.08040063076367641
glmS,rpsG,0.027090525365066554
glmS,pabA,0.035620347978659185
glmS,aroB,0.048924822322537274
glmS,ftsY,-0.030435622929154426
glmS,dfp,0.04290134787546595
glmS,pyrE,-0.023502719323602546
glmS,recF,0.07291170895371805
glmS,atpD,0.04936943045426275
glmS,ilvC,0.08530748337563056
glmS,rfe,-0.0187869085785547
glmS,metE,0.021132569358721275
glmS,tatC,0.023002026249205363
glmS,glnA,0.04741322520230693
glmS,argC,0.006006397636121346
glmS,argB,0.02199186329596149
glmS,argH,0.024382868562092312
glmS,birA,0.02250416523777637
glmS,rplK,0.08193078296736588
glmS,rplJ,0.054209218670520844
glmS,rpoB,0.04421763524332901
glmS,rpoC,0.0623793386926693
glmS,thiC,-0.01113809460646497
glmS,purD,-0.04372644824297845
glmS,yjbQ,0.03129111263620919
glmS,nnr,0.02747343830644447
glmS,hflX,-0.011751810717076499
glmS,purA,0.008214896106135204
glmS,msrA,-0.0405381202782981
glmS,ppa,0.02940488673413823
glmS,pyrB,0.017917706532128624
glmS,valS,0.0972849454815232
glmS,rph,0.05766295351285799
glmS,purL,-0.0015544306621977503
glmS,hemC,0.006609285075185422
fdhD,tpiA,0.08082937827820923
fdhD,radA,0.03890594451747019
fdhD,glpG,0.04890969909707707
fdhD,ilvD,0.007716803803243435
fdhD,ysgA,0.05695756506018929
fdhD,ileS,-0.03211942178565688
fdhD,carA,-0.02264311064861382
fdhD,carB,-0.00683502948794828
fdhD,nadC,0.009127917117686745
fdhD,hemL,0.007398811823616368
fdhD,rpsB,0.011604878988743624
fdhD,pyrH,-0.04002732427762064
fdhD,rnhB,-0.025917544560938904
fdhD,proS,0.005265760683056182
fdhD,prpD,0.007436872426033676
fdhD,hemB,-0.002900328724491332
fdhD,ribD,-0.039691144645764176
fdhD,ribE,-0.05501124007128375
fdhD,amtB,-0.006368984475322766
fdhD,apt,-0.024703387809122762
fdhD,adk,0.004266224467484894
fdhD,purK,-0.0036563841630783893
fdhD,purE,-0.013614726747718381
fdhD,cysS,0.004006494767842546
fdhD,lipA,0.020163113629303474
fdhD,miaB,0.056287202612154245
fdhD,sucC,-0.015211800426240398
fdhD,sucD,-0.025167873730909694
fdhD,nadA,-0.10487573184941931
fdhD,rarA,0.03388216834661689
fdhD,serS,0.018552740711430208
fdhD,yccX,-0.01942860883123213
fdhD,rutF,-0.004013055619699278
fdhD,ymdB,0.03925224933700833
fdhD,prs,-0.10141714648511742
fdhD,hemA,0.10970981997816787
fdhD,trpB,-0.009969678188012641
fdhD,trpC,-0.031607729962837394
fdhD,trpD,-0.02535045039514271
fdhD,acnA,0.034167321619911546
fdhD,pheT,0.04956722812126581
fdhD,pheS,-0.009476541352239054
fdhD,thrS,0.038947741816422556
fdhD,nadE,-0.03575865208025872
fdhD,yoaA,0.03162735803595828
fdhD,argS,0.005498349131283732
fdhD,hisG,0.02806427713157238
fdhD,hisD,0.052752774944984517
fdhD,hisB,0.04587607986809718
fdhD,hisF,0.08250982839468583
fdhD,hisI,0.08350145915214788
fdhD,rfbC,0.05768534782622792
fdhD,mrp,0.04682622625890214
fdhD,metG,-0.12811465552531656
fdhD,yfcH,0.00436541238247994
fdhD,aroC,0.04742395203881785
fdhD,purC,-0.05012881871652547
fdhD,upp,-0.058296290784246405
fdhD,purM,-0.01933858899818045
fdhD,hisS,-0.020463760314656233
fdhD,ndk,-0.03669246305283529
fdhD,suhB,0.0021155251154450403
fdhD,nadB,-0.06820203574435803
fdhD,pheA,0.03567542373484865
fdhD,ffh,0.01829457053440039
fdhD,cysD,-0.014417382867857386
fdhD,cysH,-0.03538588459364671
fdhD,pyrG,-0.05700996007345238
fdhD,fau,0.008982290686136266
fdhD,pgk,-0.0028895794078976594
fdhD,rdgB,0.006061897121236833
fdhD,truB,-0.04608873212271521
fdhD,nusA,0.027026733839482574
fdhD,argG,0.03272524904979239
fdhD,glmM,0.03126728634869174
fdhD,rpsI,0.007343062832983843
fdhD,rplM,-0.004214644639554509
fdhD,rpsD,0.03287298157932615
fdhD,rpsK,-0.027097298026470526
fdhD,rpsM,0.025176705473874173
fdhD,secY,0.018178975749711838
fdhD,rpsE,0.03465682047973033
fdhD,rplF,0.030765165478373414
fdhD,rpsH,0.022823170240839442
fdhD,rplE,0.020642860578454922
fdhD,rplN,0.011369548225636501
fdhD,rpsC,0.03531911222633652
fdhD,rpsS,-0.00699123319930336
fdhD,rplB,0.01972405042950797
fdhD,rplW,-0.001960985766854942
fdhD,rplC,-0.032175069534425706
fdhD,rpsJ,-0.019852136339557545
fdhD,rpsG,0.01518756061650876
fdhD,pabA,0.007602320498868276
fdhD,aroB,0.06202047520747657
fdhD,ftsY,0.014769893887153862
fdhD,dfp,0.014021660938578989
fdhD,pyrE,0.020907824007363355
fdhD,recF,-0.03329771719100803
fdhD,atpD,0.019357865136897332
fdhD,ilvC,0.020141183600944725
fdhD,rfe,0.05019392986084164
fdhD,metE,0.023193010926153515
fdhD,tatC,-0.07636170326543255
fdhD,glnA,-0.044851248283675434
fdhD,argC,0.058840642971550776
fdhD,argB,0.056405202479630864
fdhD,argH,0.03570209750973118
fdhD,birA,-0.02088058656644535
fdhD,rplK,0.05300485435242468
fdhD,rplJ,0.09816804857771941
fdhD,rpoB,0.021513655250400974
fdhD,rpoC,0.10088933749940301
fdhD,thiC,-0.010366294521144622
fdhD,purD,-0.013000587310665517
fdhD,yjbQ,-0.028853318790618896
fdhD,nnr,0.03696069462234015
fdhD,hflX,-0.055911777251812074
fdhD,purA,-0.053132513068742074
fdhD,msrA,0.05087389241008099
fdhD,ppa,0.01729047291247841
fdhD,pyrB,-0.03688478425514936
fdhD,valS,0.0022761922355244643
fdhD,rph,-0.012466465358429917
fdhD,purL,-0.027179029609891412
fdhD,hemC,0.026440360095866432
tpiA,radA,-0.02322260666964112
tpiA,glpG,0.007870700980725061
tpiA,ilvD,0.020780844109193845
tpiA,ysgA,0.08882802062752809
tpiA,ileS,0.016580659913229965
tpiA,carA,-0.009591342606813325
tpiA,carB,0.02217111108218448
tpiA,nadC,0.029144850154582454
tpiA,hemL,0.13165733061662577
tpiA,rpsB,0.002604826503851957
tpiA,pyrH,0.014985798210974823
tpiA,rnhB,-0.004128476668452739
